,State,Name,Link,Address,Graduation Rate,SAT,AP,College Attendance,College Retention
467,maine,Biddeford Regional Center Of Tech,/maine/biddeford/54-Biddeford-Regional-Center-Of-Tech/,"10 Maplewood Avenue, Biddeford, ME 04005",Not available,Not available,Not available,Not available,Not available
468,maine,Boothbay Region High School,/maine/boothbay-harbor/61-Boothbay-Region-High-School/,"236 Townsend Avenue, Boothbay Harbor, ME 04538",84,Not available,13,Not available,Not available
469,maine,Bucksport High School,/maine/bucksport/79-Bucksport-High-School/,"102 Broadway, Bucksport, ME 04416",85,Not available,10,Not available,Not available
470,maine,St Croix Regional Technical Center,/maine/calais/82-St-Croix-Regional-Technical-Center/,"34 Blue Devil Hill Suite 1, Calais, ME 04619",Not available,Not available,Not available,Not available,Not available
471,maine,Calais Middle/High School,/maine/calais/84-Calais-Middle-High-School/,"34 Blue Devil Hill Suite 2, Calais, ME 04619",78,Not available,:4,Not available,Not available
472,maine,Caribou Regional Technology Center,/maine/caribou/89-Caribou-Regional-Technology-Center/,"308 Sweden Street, Caribou, ME 04736",Not available,Not available,Not available,Not available,Not available
473,maine,Caribou High School,/maine/caribou/90-Caribou-High-School/,"308 Sweden St, Caribou, ME 04736",Not available,Not available,Not available,Not available,Not available
474,maine,Deer Isle-Stonington High School,/maine/deer-isle/105-Deer-Isle-Stonington-High-School/,"251 North Deer Isle Road, Deer Isle, ME 04627",80,Not available,:5,Not available,Not available
475,maine,Schenck High School,/maine/east-millinocket/110-Schenck-High-School/,"45 North Street, East Millinocket, ME 04430",73,Not available,:0,Not available,Not available
476,maine,Maine Region Ten Technical High School,/maine/brunswick/111-Maine-Region-Ten-Technical-High-School/,"68 Church Road, Brunswick, ME 04011",Not available,Not available,Not available,Not available,Not available
477,maine,Caribou Regionaltechnology Center,/maine/caribou/2373-Caribou-Regionaltechnology-Center/,"308 Sweden Street, Caribou, ME 04736",Not available,Not available,Not available,Not available,Not available
478,maine,Easton Junior-Senior High School,/maine/easton/113-Easton-Junior-Senior-High-School/,"173 Center Road, Easton, ME 04740",0,Not available,:0,Not available,Not available
479,maine,Shead High School,/maine/eastport/114-Shead-High-School/,"89 High Street, Eastport, ME 04631",91,Not available,:0,Not available,Not available
480,maine,Hancock County Technical Center,/maine/ellsworth/118-Hancock-County-Technical-Center/,"112 Boggy Brook Road, Ellsworth, ME 04605",Not available,Not available,Not available,Not available,Not available
481,maine,Ellsworth High School,/maine/ellsworth/122-Ellsworth-High-School/,"299 State St, Ellsworth, ME 04605",Not available,Not available,14,Not available,Not available
482,maine,Sumner Memorial High School,/maine/sullivan/127-Sumner-Memorial-High-School/,"2456 US Hwy 1, Sullivan, ME 04664",Not available,Not available,Not available,Not available,Not available
483,maine,Freeport High School,/maine/freeport/128-Freeport-High-School/,"30 Holbrook St, Freeport, ME 04032",Not available,Not available,Not available,Not available,Not available
484,maine,Islesboro Central School,/maine/islesboro/152-Islesboro-Central-School/,"159 Alumni Drive, Islesboro, ME 04848",0,Not available,13,Not available,Not available
485,maine,Mid-Coast School Of Tech-Region 8,/maine/rockland/163-Mid-Coast-School-Of-Tech-Region-8/,"404 Main Street, Rockland, ME 04841",Not available,Not available,Not available,Not available,Not available
486,maine,Lewiston Regional Technology Center,/maine/lewiston/165-Lewiston-Regional-Technology-Center/,"156 East Avenue, Lewiston, ME 04240",Not available,Not available,Not available,Not available,Not available
487,maine,Lewiston High School,/maine/lewiston/167-Lewiston-High-School/,"156 East Avenue, Lewiston, ME 04240",68,Not available,:6,Not available,Not available
488,maine,Limestone Community School,/maine/limestone/174-Limestone-Community-School/,"93 High St, Limestone, ME 04750",Not available,Not available,Not available,Not available,Not available
489,maine,Oak Hill High School,/maine/sabattus/182-Oak-Hill-High-School/,"P.O. Box 400, Sabattus, ME 04280",Not available,Not available,Not available,Not available,Not available
490,maine,Machias Memorial High School,/maine/machias/184-Machias-Memorial-High-School/,"1 Bulldog Ln, Machias, ME 04654",72,Not available,11,Not available,Not available
491,maine,Coastal Wash Cty Inst Of Tech,/maine/machias/186-Coastal-Wash-Cty-Inst-Of-Tech/,"1 Bulldog Ln, Machias, ME 04654",Not available,Not available,Not available,Not available,Not available
492,maine,Stearns High School,/maine/millinocket/195-Stearns-High-School/,"199 State Street, Millinocket, ME 04462",85,Not available,:0,Not available,Not available
493,maine,Monmouth Academy,/maine/monmouth/199-Monmouth-Academy/,"96 Academy St, Monmouth, ME 04259",Not available,Not available,Not available,Not available,Not available
494,maine,Jonesport-Beals High School,/maine/jonesport/201-Jonesport-Beals-High-School/,"180 Snare Creek Lane, Jonesport, ME 04649",73,Not available,:0,Not available,Not available
495,maine,Mt Desert Island High School,/maine/bar-harbor/203-Mt-Desert-Island-High-School/,"1081 Eagle Lake Road, Bar Harbor, ME 04609",87,Not available,23,Not available,Not available
496,maine,Maranacook Community High School,/maine/readfield/204-Maranacook-Community-High-School/,"2250 Millard Harrison Dr, Readfield, ME 04355",Not available,Not available,Not available,Not available,Not available
497,maine,No Penobscot Tech-Region 3,/maine/lincoln/208-No-Penobscot-Tech-Region-3/,"35 West Broadway, Lincoln, ME 04457",Not available,Not available,Not available,Not available,Not available
498,maine,Region 9 School Of Applied Technology,/maine/mexico/209-Region-9-School-Of-Applied-Technology/,"377 River Road, Mexico, ME 04257",Not available,Not available,Not available,Not available,Not available
499,maine,Old Orchard Beach High School,/maine/old-orchard-beach/212-Old-Orchard-Beach-High-School/,"40 East Emerson Cummings Blvd, Old Orchard Beach, ME 04064",Not available,Not available,Not available,Not available,Not available
500,maine,Old Town High School,/maine/old-town/218-Old-Town-High-School/,"203 Stillwater Ave, Old Town, ME 04468",Not available,Not available,Not available,Not available,Not available
501,maine,Orono High School,/maine/orono/221-Orono-High-School/,"14 Goodridge Dr, Orono, ME 04473",Not available,Not available,Not available,Not available,Not available
502,maine,Portland Arts & Technology High School,/maine/portland/233-Portland-Arts--Technology-High-School/,"196 Allen Avenue, Portland, ME 04103",Not available,Not available,Not available,Not available,Not available
503,maine,Rangeley Lakes Regional School,/maine/rangeley/253-Rangeley-Lakes-Regional-School/,"43 Merdolia Rd, Rangeley, ME 04970",Not available,Not available,Not available,Not available,Not available
504,maine,Richmond High School,/maine/richmond/258-Richmond-High-School/,"132 Main St, Richmond, ME 04357",Not available,Not available,Not available,Not available,Not available
505,maine,Sanford Regional Technical Center,/maine/sanford/265-Sanford-Regional-Technical-Center/,"52 Sanford High School Boulevard, Sanford, ME 04073",Not available,Not available,Not available,Not available,Not available
506,maine,Sanford High School,/maine/sanford/270-Sanford-High-School/,"52 Sanford High School Boulevard, Sanford, ME 04073",84,Not available,18,Not available,Not available
507,maine,Gardiner Area High School,/maine/gardiner/284-Gardiner-Area-High-School/,"40 West Hill Road, Gardiner, ME 04345",82,Not available,14,Not available,Not available
508,maine,Forest Hills Consolidated School,/maine/jackman/289-Forest-Hills-Consolidated-School/,"606 Main Street, Jackman, ME 04945",0,Not available,:7,Not available,Not available
509,maine,Upper Kennebec Valley Senior High School,/maine/bingham/294-Upper-Kennebec-Valley-Senior-High-School/,"110 Meadow Street, Bingham, ME 04920",84,Not available,:0,Not available,Not available
510,maine,East Grand School,/maine/danforth/295-East-Grand-School/,"31 Houlton Road, Danforth, ME 04424",81,Not available,:0,Not available,Not available
511,maine,Hall-Dale High School,/maine/farmingdale/303-Hall-Dale-High-School/,"97 Maple St, Farmingdale, ME 04344",Not available,Not available,Not available,Not available,Not available
512,maine,Presque Isle Reg Career & Tech Center,/maine/presque-isle/318-Presque-Isle-Reg-Career--Tech-Center/,"79 Blake Street, Presque Isle, ME 04769",Not available,Not available,Not available,Not available,Not available
513,maine,Dirigo High School,/maine/dixfield/329-Dirigo-High-School/,"145 Weld St, Dixfield, ME 04224",Not available,Not available,Not available,Not available,Not available
514,maine,Van Buren Regional Technology Center,/maine/van-buren/342-Van-Buren-Regional-Technology-Center/,"169 Main Street, Van Buren, ME 04785",Not available,Not available,Not available,Not available,Not available
515,maine,Van Buren District Secondary School,/maine/van-buren/344-Van-Buren-District-Secondary-School/,"169 Main Street, Van Buren, ME 04785",76,Not available,:0,Not available,Not available
516,maine,Katahdin Middle/High School,/maine/stacyville/345-Katahdin-Middle-High-School/,"800 Station Road, Stacyville, ME 04777",92,Not available,d9,Not available,Not available
517,maine,Penobscot Valley High School,/maine/howland/370-Penobscot-Valley-High-School/,"23 Cross Street, Howland, ME 04448",86,Not available,15,Not available,Not available
518,maine,St John Valley Technology Center,/maine/frenchville/373-St-John-Valley-Technology-Center/,"431 U.S. 1, Frenchville, ME 04745",Not available,Not available,Not available,Not available,Not available
519,maine,Wisdom Middle High School,/maine/saint-agatha/375-Wisdom-Middle-High-School/,"368 Main Street, Saint Agatha, ME 04772",96,Not available,13,Not available,Not available
520,maine,Belfast Area High School,/maine/belfast/377-Belfast-Area-High-School/,"98 Waldo Avenue, Belfast, ME 04915",83,Not available,Not available,Not available,Not available
521,maine,Narraguagus High School,/maine/harrington/399-Narraguagus-High-School/,"1611 Main Street, Harrington, ME 04643",92,Not available,:4,Not available,Not available
522,maine,Buckfield Junior-Senior High School,/maine/buckfield/403-Buckfield-Junior-Senior-High-School/,"160 Morrill St, Buckfield, ME 04220",Not available,Not available,Not available,Not available,Not available
523,maine,Medomak Valley High School,/maine/waldoboro/415-Medomak-Valley-High-School/,"320 Manktown Road, Waldoboro, ME 04572",94,Not available,12,Not available,Not available
524,maine,Penquis Valley High School,/maine/milo/421-Penquis-Valley-High-School/,"48 Penquis Drive, Milo, ME 04463",83,Not available,18,Not available,Not available
525,maine,Central Aroostook Jr-Sr High School,/maine/mars-hill/425-Central-Aroostook-Jr-Sr-High-School/,"26 Pleasant Street, Mars Hill, ME 04758",94,Not available,:0,Not available,Not available
526,maine,Mountain Valley High School,/maine/rumford/428-Mountain-Valley-High-School/,"799 Hancock St, Rumford, ME 04276",Not available,Not available,Not available,Not available,Not available
527,maine,Telstar High School,/maine/bethel/434-Telstar-High-School/,"284 Walkers Mills Road, Bethel, ME 04217",79,Not available,12,Not available,Not available
528,maine,Washburn District High School,/maine/washburn/437-Washburn-District-High-School/,"1359 Main Street, Washburn, ME 04786",89,Not available,:0,Not available,Not available
529,maine,Rockland District High School,/maine/rockland/450-Rockland-District-High-School/,"400 Brdway, Rockland, ME 04841",Not available,Not available,Not available,Not available,Not available
530,maine,North Haven Community School,/maine/north-haven/464-North-Haven-Community-School/,"93 Pulpit Harbor Road, North Haven, ME 04853",0,Not available,:0,Not available,Not available
531,maine,Foster Regional Applied Tech Center,/maine/farmington/466-Foster-Regional-Applied-Tech-Center/,"129 Seamon Road, Farmington, ME 04938",Not available,Not available,Not available,Not available,Not available
532,maine,Region Two School Of Applied Tech,/maine/houlton/491-Region-Two-School-Of-Applied-Tech/,"5 Bird Street, Houlton, ME 04730",Not available,Not available,Not available,Not available,Not available
533,maine,Oxford Hills Tech - Region 11,/maine/paris/493-Oxford-Hills-Tech---Region-11/,"256 Main Street, Paris, ME 04281",Not available,Not available,Not available,Not available,Not available
534,maine,United Technologies Center-Region 4,/maine/bangor/505-United-Technologies-Center-Region-4/,"200 Hogan Road, Bangor, ME 04401",Not available,Not available,Not available,Not available,Not available
535,maine,Waldo County Tech Center-Region 7,/maine/belfast/516-Waldo-County-Tech-Center-Region-7/,"1022 Waterville Road, Belfast, ME 04915",Not available,Not available,Not available,Not available,Not available
536,maine,Mid-Maine Technical Center,/maine/benton/518-Mid-Maine-Technical-Center/,"3 Brooklyn Avenue, Benton, ME 04901",Not available,Not available,Not available,Not available,Not available
537,maine,Westbrook Regional Technology Center,/maine/westbrook/532-Westbrook-Regional-Technology-Center/,"125 Stroudwater Street, Westbrook, ME 04092",Not available,Not available,Not available,Not available,Not available
538,maine,Windham High School,/maine/windham/543-Windham-High-School/,"406 Gray Rd, Windham, ME 04062",Not available,Not available,Not available,Not available,Not available
539,maine,Yarmouth High School,/maine/yarmouth/562-Yarmouth-High-School/,"286 West Elm Street, Yarmouth, ME 04096",96,Not available,46,Not available,Not available
540,maine,Sacopee Valley High School,/maine/hiram/575-Sacopee-Valley-High-School/,"115 South Hiram Road, Hiram, ME 04041",86,Not available,15,Not available,Not available
541,maine,Lake Region Vocational Center,/maine/naples/580-Lake-Region-Vocational-Center/,"1879 Roosevelt Trail, Naples, ME 04055",Not available,Not available,Not available,Not available,Not available
542,maine,Messalonskee High School,/maine/oakland/610-Messalonskee-High-School/,"131 Messalonskee High Dr, Oakland, ME 04963",Not available,Not available,Not available,Not available,Not available
543,maine,Georges Valley High School,/maine/thomaston/613-Georges-Valley-High-School/,"47 Valley St, Thomaston, ME 04861",Not available,Not available,Not available,Not available,Not available
544,maine,Nokomis Regional High School,/maine/newport/633-Nokomis-Regional-High-School/,"266 Williams Rd, Newport, ME 04953",Not available,Not available,Not available,Not available,Not available
545,maine,Tri-County Technical Center,/maine/dexter/637-Tri-County-Technical-Center/,"14 Abbott Hill Road, Dexter, ME 04930",Not available,Not available,Not available,Not available,Not available
546,maine,Dexter Regional High School,/maine/dexter/641-Dexter-Regional-High-School/,"12 Abbott Hill Road, Dexter, ME 04930",81,Not available,:7,Not available,Not available
